route_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,trip_id
LTFRB_PUJ1722,DAILY,,,,,881290,726103
LTFRB_PUJ1028,DAILY,,,,,752697,726104
LTFRB_PUJ2232,DAILY,,,,,609292,726106
LTFRB_PUJ2408,DAILY,,,,,184480,726107
LTFRB_PUJ1336,DAILY,,,,,696302,726109
LTFRB_PUJ1748,DAILY,,,,,231427,726110
LTFRB_PUJ1867,DAILY,,,,,675597,726111
LTFRB_PUJ2123,DAILY,,,,,897234,726112
LTFRB_PUJ2154,DAILY,,,,,920575,726113
LTFRB_PUJ2146,DAILY,,,,,268368,726114
LTFRB_PUJ1141,DAILY,,,,,130987,726115
LTFRB_PUJ2182,DAILY,,,,,972378,726117
LTFRB_PUJ2444,DAILY,,,,,737060,726118
LTFRB_PUJ1267,DAILY,,,,,767485,726119
LTFRB_PUJ2347,DAILY,,,,,900124,726120
LTFRB_PUJ2022,DAILY,,,,,256163,726121
LTFRB_PUJ1025,DAILY,,,,,329387,726122
LTFRB_PUJ1654,DAILY,,,,,582067,726123
LTFRB_PUJ1378,DAILY,,,,,332437,726124
LTFRB_PUJ2211,DAILY,,,,,258015,726126
LTFRB_PUJ1844,DAILY,,,,,802301,726128
LTFRB_PUJ1852,DAILY,,,,,591527,726129
LTFRB_PUJ2600,DAILY,,,,,679294,726130
LTFRB_PUJ2539,DAILY,,,,,745932,726131
LTFRB_PUJ1307,DAILY,,,,,825456,726132
LTFRB_PUJ2552,DAILY,,,,,492450,726134
LTFRB_PUJ1614,DAILY,,,,,714387,726135
LTFRB_PUJ2366,DAILY,,,,,711564,726137
LTFRB_PUJ2555,DAILY,,,,,334012,726138
LTFRB_PUJ1571,DAILY,,,,,448005,726140
LTFRB_PUJ2503,DAILY,,,,,605961,726141
LTFRB_PUJ1345,DAILY,,,,,141119,726142
LTFRB_PUJ1760,DAILY,,,,,671715,726143
LTFRB_PUJ1632,DAILY,,,,,568518,726144
LTFRB_PUJ2360,DAILY,,,,,563872,726147
LTFRB_PUJ2609,DAILY,,,,,511533,726148
LTFRB_PUJ2583,DAILY,,,,,344869,726151
LTFRB_PUJ2038,DAILY,,,,,268386,726152
LTFRB_PUJ2072,DAILY,,,,,653240,726155
LTFRB_PUJ1029,DAILY,,,,,823502,726156
LTFRB_PUJ1330,DAILY,,,,,220107,726157
LTFRB_PUB1052,DAILY,,,,,383775,726158
LTFRB_PUJ2568,DAILY,,,,,513868,726159
LTFRB_PUJ1299,DAILY,,,,,243882,726160
LTFRB_PUJ2569,DAILY,,,,,632303,726163
LTFRB_PUJ1787,DAILY,,,,,854195,726164
LTFRB_PUJ2610,DAILY,,,,,582112,726165
LTFRB_PUJ1301,DAILY,,,,,347281,726166
LTFRB_PUJ2060,DAILY,,,,,403605,726168
LTFRB_PUJ1650,DAILY,,,,,183594,726170
LTFRB_PUJ1296,DAILY,,,,,251255,726171
LTFRB_PUJ1217,DAILY,,,,,300080,726172
LTFRB_PUJ1187,DAILY,,,,,681465,726173
LTFRB_PUJ1401,DAILY,,,,,701878,726174
LTFRB_PUJ1967,DAILY,,,,,286119,726175
LTFRB_PUJ2090,DAILY,,,,,543030,726176
LTFRB_PUJ2343,DAILY,,,,,202264,726177
LTFRB_PUJ1284,DAILY,,,,,604395,726178
LTFRB_PUJ1565,DAILY,,,,,574507,726179
LTFRB_PUJ2461,DAILY,,,,,813005,726181
LTFRB_PUJ1557,DAILY,,,,,336316,726182
LTFRB_PUJ1606,DAILY,,,,,781558,726183
LTFRB_PUJ1908,DAILY,,,,,315120,726184
LTFRB_PUJ2500,DAILY,,,,,724797,726185
LTFRB_PUJ2395,DAILY,,,,,422932,726187
LTFRB_PUJ1249,DAILY,,,,,359762,726190
LTFRB_PUJ1509,DAILY,,,,,147683,726191
LTFRB_PUJ1923,DAILY,,,,,197767,726192
LTFRB_PUJ2448,DAILY,,,,,225432,726193
LTFRB_PUJ1244,DAILY,,,,,345493,726194
LTFRB_PUJ2185,DAILY,,,,,344023,726195
LTFRB_PUJ1117,DAILY,,,,,901447,726196
LTFRB_PUJ2421,DAILY,,,,,561592,726197
LTFRB_PUJ1260,DAILY,,,,,824221,726198
LTFRB_PUJ2613,DAILY,,,,,873872,726217
LTFRB_PUJ1182,DAILY,,,,,299177,726219
LTFRB_PUB1186,DAILY,,,,,881327,726237
LTFRB_PUJ1584,DAILY,,,,,506313,726241
LTFRB_PUJ1889,DAILY,,,,,196805,726244
LTFRB_PUJ2313,DAILY,,,,,,726254
LTFRB_PUJ1674,DAILY,,,,,325324,726259
LTFRB_PUJ1035,DAILY,,,,,393950,726261
LTFRB_PUJ1803,DAILY,,,,,352269,726343
LTFRB_PUJ2517,DAILY,,,,,177331,726360
LTFRB_PUJ2441,DAILY,,,,,745168,726203
LTFRB_PUJ1652,DAILY,,,,,755703,726230
LTFRB_PUJ1390,DAILY,,,,,920380,726232
LTFRB_PUJ1337,DAILY,,,,,314393,726260
LTFRB_PUJ1105,DAILY,,,,,,726272
LTFRB_PUJ1138,DAILY,,,,,218118,726301
LTFRB_PUJ2312,DAILY,,,,,644368,726302
LTFRB_PUJ1753,DAILY,,,,,911080,726318
LTFRB_PUJ1587,DAILY,,,,,251965,726339
LTFRB_PUJ1466,DAILY,,,,,889087,726349
LTFRB_PUJ2611,DAILY,,,,,700758,726359
LTFRB_PUJ1704,DAILY,,,,,461774,726363
LTFRB_PUJ1780,DAILY,,,,,341689,726366
LTFRB_PUJ1600,DAILY,,,,,586338,726369
LTFRB_PUJ2271,DAILY,,,,,376238,726375
LTFRB_PUJ2390,DAILY,,,,,487663,726376
LTFRB_PUJ1949,DAILY,,,,,279439,726380
LTFRB_PUJ1122,DAILY,,,,,582485,726384
LTFRB_PUJ1822,DAILY,,,,,271816,726389
LTFRB_PUJ1710,DAILY,,,,,810539,726396
LTFRB_PUJ1726,DAILY,,,,,777242,726405
LTFRB_PUJ2248,DAILY,,,,,810483,726411
LTFRB_PUJ2137,DAILY,,,,,627902,881763
ROUTE_880854,DAILY,,,,,883811,881478
ROUTE_880854,DAILY,,,,,883811,881479
ROUTE_880854,DAILY,,,,,883811,881480
ROUTE_880854,DAILY,,,,,883811,881481
ROUTE_880854,DAILY,,,,,883811,881482
ROUTE_880854,DAILY,,,,,883811,881509
ROUTE_880854,DAILY,,,,,883811,881510
ROUTE_880854,DAILY,,,,,883811,882079
ROUTE_880854,DAILY,,,,,883811,882080
ROUTE_880854,DAILY,,,,,883811,882081
ROUTE_880854,DAILY,,,,,883811,882082
ROUTE_880854,DAILY,,,,,883811,882083
ROUTE_880854,DAILY,,,,,883811,882084
ROUTE_880854,DAILY,,,,,883811,882085
FORT_CENT,DAILY,,,,,307617,FORT_CENT_1
FORT_WEST,DAILY,,,,,646669,FORT_WEST_1
LTFRB_PUB1196,DAILY,,,,,410461,725992
LTFRB_PUB1099,DAILY,,,,,622687,725994
LTFRB_PUJ1758,DAILY,,,,,840911,725998
LTFRB_PUJ1500,DAILY,,,,,383238,726000
LTFRB_PUJ1049,DAILY,,,,,767688,726001
LTFRB_PUJ2407,DAILY,,,,,717098,726006
LTFRB_PUJ1791,DAILY,,,,,146842,726008
LTFRB_PUJ1101,DAILY,,,,,359050,726012
LTFRB_PUJ2546,DAILY,,,,,317238,726014
LTFRB_PUB1166,DAILY,,,,,687633,726021
LTFRB_PUB1128,DAILY,,,,,330253,726026
LTFRB_PUJ1350,DAILY,,,,,176739,726037
LTFRB_PUB1066,DAILY,,,,,395813,726041
LTFRB_PUJ2304,DAILY,,,,,534665,726044
LTFRB_PUB1151,DAILY,,,,,883236,726045
LTFRB_PUJ1838,DAILY,,,,,378090,726050
LTFRB_PUJ1044,DAILY,,,,,696521,726053
LTFRB_PUJ2011,DAILY,,,,,105857,726059
LTFRB_PUJ2505,DAILY,,,,,415189,726061
LTFRB_PUJ1020,DAILY,,,,,395920,726062
LTFRB_PUJ1560,DAILY,,,,,885969,726065
LTFRB_PUB1125,DAILY,,,,,727752,726068
LTFRB_PUB1109,DAILY,,,,,718999,726081
LTFRB_PUJ2114,DAILY,,,,,479697,726082
LTFRB_PUB1119,DAILY,,,,,747128,726085
LTFRB_PUJ1944,DAILY,,,,,574940,726088
LTFRB_PUB1153,DAILY,,,,,810269,726095
LTFRB_PUJ1240,DAILY,,,,,658526,726097
LTFRB_PUB1169,DAILY,,,,,831458,726102
LTFRB_PUJ1639,DAILY,,,,,176907,726105
LTFRB_PUJ1506,DAILY,,,,,802920,726108
LTFRB_PUB1010,DAILY,,,,,376413,726116
LTFRB_PUJ1448,DAILY,,,,,127365,726125
LTFRB_PUB1113,DAILY,,,,,579117,726127
LTFRB_PUJ1643,DAILY,,,,,638073,726133
LTFRB_PUJ2368,DAILY,,,,,396575,726136
LTFRB_PUJ1205,DAILY,,,,,944600,726139
LTFRB_PUJ2509,DAILY,,,,,160467,726145
LTFRB_PUJ1382,DAILY,,,,,530627,726146
LTFRB_PUJ1265,DAILY,,,,,487524,726149
LTFRB_PUJ1022,DAILY,,,,,196460,726150
LTFRB_PUB1009,DAILY,,,,,627201,726153
LTFRB_PUB1004,DAILY,,,,,737535,726154
LTFRB_PUJ1153,DAILY,,,,,886767,726161
LTFRB_PUB1080,DAILY,,,,,676971,726162
LTFRB_PUB1159,DAILY,,,,,857225,726167
LTFRB_PUB1129,DAILY,,,,,456174,726169
LTFRB_PUJ1156,DAILY,,,,,775744,726180
LTFRB_PUB1095,DAILY,,,,,815319,726186
LTFRB_PUB1182,DAILY,,,,,641769,726188
LTFRB_PUB1013,DAILY,,,,,972414,726189
LTFRB_PUJ2473,DAILY,,,,,802956,726255
LTFRB_PUJ2172,DAILY,,,,,369321,726276
LTFRB_PUJ1877,DAILY,,,,,160948,726289
LTFRB_PUJ2526,DAILY,,,,,968348,726336
LTFRB_PUJ1831,DAILY,,,,,672908,726199
LTFRB_PUB1122,DAILY,,,,,733356,726200
LTFRB_PUJ1261,DAILY,,,,,767048,726201
LTFRB_PUJ2260,DAILY,,,,,645983,726202
LTFRB_PUB1086,DAILY,,,,,850401,726204
LTFRB_PUJ1099,DAILY,,,,,581176,726205
LTFRB_PUJ2134,DAILY,,,,,922553,726206
LTFRB_PUJ2217,DAILY,,,,,567572,726207
LTFRB_PUJ1185,DAILY,,,,,268510,726208
LTFRB_PUJ1635,DAILY,,,,,929785,726209
LTFRB_PUJ2161,DAILY,,,,,478438,726210
LTFRB_PUJ1589,DAILY,,,,,791525,726211
LTFRB_PUJ1854,DAILY,,,,,203882,726212
LTFRB_PUJ2499,DAILY,,,,,685488,726213
LTFRB_PUJ1191,DAILY,,,,,762462,726214
LTFRB_PUJ2198,DAILY,,,,,275406,726215
LTFRB_PUJ1817,DAILY,,,,,876156,726216
LTFRB_PUJ2382,DAILY,,,,,160535,726218
LTFRB_PUJ1695,DAILY,,,,,107151,726220
LTFRB_PUJ2319,DAILY,,,,,470319,726221
LTFRB_PUJ1783,DAILY,,,,,331586,726222
LTFRB_PUJ1936,DAILY,,,,,764549,726223
LTFRB_PUJ2541,DAILY,,,,,949971,726224
LTFRB_PUJ1006,DAILY,,,,,128502,726225
LTFRB_PUJ2458,DAILY,,,,,723207,726226
LTFRB_PUB1165,DAILY,,,,,226759,726227
LTFRB_PUJ1884,DAILY,,,,,570693,726228
LTFRB_PUJ1400,DAILY,,,,,253959,726229
LTFRB_PUJ1394,DAILY,,,,,797918,726231
LTFRB_PUJ2076,DAILY,,,,,596563,726233
LTFRB_PUJ1593,DAILY,,,,,686377,726234
LTFRB_PUJ1340,DAILY,,,,,291678,726235
LTFRB_PUJ2095,DAILY,,,,,155384,726236
LTFRB_PUB1161,DAILY,,,,,415522,726238
LTFRB_PUJ1327,DAILY,,,,,549052,726239
LTFRB_PUJ1785,DAILY,,,,,872499,726240
LTFRB_PUJ2520,DAILY,,,,,157808,726242
LTFRB_PUJ1518,DAILY,,,,,660629,726243
LTFRB_PUJ1431,DAILY,,,,,728416,726245
LTFRB_PUJ1627,DAILY,,,,,220526,726246
LTFRB_PUJ1416,DAILY,,,,,609027,726247
LTFRB_PUJ2563,DAILY,,,,,316447,726248
LTFRB_PUJ1478,DAILY,,,,,579547,726249
LTFRB_PUB1083,DAILY,,,,,792106,726250
LTFRB_PUB1175,DAILY,,,,,448177,726251
LTFRB_PUJ2584,DAILY,,,,,354441,726252
LTFRB_PUJ1660,DAILY,,,,,494653,726253
LTFRB_PUJ2122,DAILY,,,,,680637,726256
LTFRB_PUB1140,DAILY,,,,,481755,726257
LTFRB_PUJ2243,DAILY,,,,,966943,726258
LTFRB_PUJ1885,DAILY,,,,,257864,726262
LTFRB_PUJ1164,DAILY,,,,,151286,726263
LTFRB_PUJ1266,DAILY,,,,,697206,726264
LTFRB_PUJ1306,DAILY,,,,,123044,726265
LTFRB_PUJ1017,DAILY,,,,,138264,726266
LTFRB_PUJ2105,DAILY,,,,,476872,726267
LTFRB_PUB1173,DAILY,,,,,760364,726268
LTFRB_PUJ1620,DAILY,,,,,800790,726269
LTFRB_PUJ1701,DAILY,,,,,155484,726270
LTFRB_PUJ1819,DAILY,,,,,566173,726271
LTFRB_PUJ1125,DAILY,,,,,931976,726273
LTFRB_PUJ1954,DAILY,,,,,550529,726274
LTFRB_PUJ2467,DAILY,,,,,210471,726275
LTFRB_PUJ2187,DAILY,,,,,496255,726277
LTFRB_PUJ1476,DAILY,,,,,910124,726278
LTFRB_PUJ2317,DAILY,,,,,410848,726279
LTFRB_PUJ1539,DAILY,,,,,561114,726280
LTFRB_PUJ2131,DAILY,,,,,240122,726281
LTFRB_PUJ1699,DAILY,,,,,190006,726282
LTFRB_PUJ1937,DAILY,,,,,992728,726283
LTFRB_PUJ1685,DAILY,,,,,109419,726284
LTFRB_PUJ1451,DAILY,,,,,292893,726285
LTFRB_PUB1147,DAILY,,,,,200848,726286
LTFRB_PUJ1676,DAILY,,,,,404230,726287
LTFRB_PUB1112,DAILY,,,,,953230,726288
LTFRB_PUJ1900,DAILY,,,,,448273,726290
LTFRB_PUJ2475,DAILY,,,,,236089,726291
LTFRB_PUJ1637,DAILY,,,,,835288,726292
LTFRB_PUJ1764,DAILY,,,,,846139,726293
LTFRB_PUJ1013,DAILY,,,,,781061,726294
LTFRB_PUB1089,DAILY,,,,,621202,726295
LTFRB_PUJ1747,DAILY,,,,,971788,726296
LTFRB_PUB1135,DAILY,,,,,192237,726297
LTFRB_PUJ2183,DAILY,,,,,157507,726298
LTFRB_PUJ1629,DAILY,,,,,101622,726299
LTFRB_PUJ2547,DAILY,,,,,864404,726300
LTFRB_PUJ1335,DAILY,,,,,480438,726303
LTFRB_PUB1091,DAILY,,,,,242358,726304
LTFRB_PUJ1850,DAILY,,,,,810238,726305
LTFRB_PUJ1529,DAILY,,,,,595973,726306
LTFRB_PUJ1071,DAILY,,,,,345455,726307
LTFRB_PUB1040,DAILY,,,,,562984,726308
LTFRB_PUB1168,DAILY,,,,,587625,726309
LTFRB_PUJ1165,DAILY,,,,,720420,726310
LTFRB_PUB1027,DAILY,,,,,685617,726311
LTFRB_PUB1134,DAILY,,,,,546007,726312
LTFRB_PUJ2021,DAILY,,,,,802459,726313
LTFRB_PUJ2115,DAILY,,,,,600766,726314
LTFRB_PUJ1480,DAILY,,,,,780372,726315
LTFRB_PUJ2050,DAILY,,,,,632612,726316
LTFRB_PUJ1420,DAILY,,,,,880612,726317
LTFRB_PUB1106,DAILY,,,,,721402,726319
LTFRB_PUJ1213,DAILY,,,,,753654,726320
LTFRB_PUJ1034,DAILY,,,,,958768,726321
LTFRB_PUJ1891,DAILY,,,,,313299,726322
LTFRB_PUB1087,DAILY,,,,,210973,726323
LTFRB_PUB1174,DAILY,,,,,215291,726324
LTFRB_PUJ2352,DAILY,,,,,858046,726325
LTFRB_PUJ1555,DAILY,,,,,192588,726326
LTFRB_PUJ2501,DAILY,,,,,599352,726327
LTFRB_PUJ1414,DAILY,,,,,193672,726328
LTFRB_PUJ1362,DAILY,,,,,289442,726329
LTFRB_PUJ1096,DAILY,,,,,302609,726330
LTFRB_PUJ2254,DAILY,,,,,895073,726331
LTFRB_PUJ1776,DAILY,,,,,101633,726332
LTFRB_PUJ2548,DAILY,,,,,832817,726333
LTFRB_PUB1034,DAILY,,,,,637000,726334
LTFRB_PUJ1964,DAILY,,,,,774839,726335
LTFRB_PUJ2135,DAILY,,,,,451378,726337
LTFRB_PUJ1827,DAILY,,,,,377079,726338
LTFRB_PUJ1139,DAILY,,,,,235019,726340
LTFRB_PUB1061,DAILY,,,,,534022,726341
LTFRB_PUJ2242,DAILY,,,,,320805,726342
LTFRB_PUJ1499,DAILY,,,,,342095,726344
LTFRB_PUJ1809,DAILY,,,,,392656,726345
LTFRB_PUJ2477,DAILY,,,,,276596,726346
LTFRB_PUJ1624,DAILY,,,,,218864,726347
LTFRB_PUB1077,DAILY,,,,,508999,726348
LTFRB_PUJ1274,DAILY,,,,,693910,726350
LTFRB_PUJ2120,DAILY,,,,,672543,726351
LTFRB_PUJ1568,DAILY,,,,,646161,726352
LTFRB_PUJ2530,DAILY,,,,,693356,726353
LTFRB_PUJ2546,DAILY,,,,,317238,726354
LTFRB_PUJ1014,DAILY,,,,,614286,726355
LTFRB_PUJ1879,DAILY,,,,,951214,726356
LTFRB_PUB1189,DAILY,,,,,864689,726357
LTFRB_PUJ1941,DAILY,,,,,228576,726358
LTFRB_PUJ2594,DAILY,,,,,479833,726361
LTFRB_PUJ1100,DAILY,,,,,595096,726362
LTFRB_PUJ1937,DAILY,,,,,992728,726364
LTFRB_PUJ2099,DAILY,,,,,705670,726365
LTFRB_PUJ1428,DAILY,,,,,644933,726367
LTFRB_PUJ1225,DAILY,,,,,403201,726368
LTFRB_PUJ2532,DAILY,,,,,559176,726370
LTFRB_PUJ1074,DAILY,,,,,199685,726371
LTFRB_PUJ2289,DAILY,,,,,789572,726372
LTFRB_PUJ2222,DAILY,,,,,153414,726373
LTFRB_PUJ1547,DAILY,,,,,739930,726374
LTFRB_PUJ2554,DAILY,,,,,399895,726377
LTFRB_PUJ1883,DAILY,,,,,770633,726378
LTFRB_PUJ2053,DAILY,,,,,667491,726379
LTFRB_PUJ2543,DAILY,,,,,485289,726381
LTFRB_PUB1018,DAILY,,,,,585865,726383
LTFRB_PUJ2606,DAILY,,,,,625966,726385
LTFRB_PUJ2124,DAILY,,,,,359032,726386
LTFRB_PUJ1526,DAILY,,,,,686709,726387
LTFRB_PUJ1653,DAILY,,,,,432743,726388
LTFRB_PUJ1734,DAILY,,,,,211841,726390
LTFRB_PUJ2377,DAILY,,,,,658485,726391
LTFRB_PUJ1073,DAILY,,,,,233044,726392
LTFRB_PUJ1648,DAILY,,,,,819099,726393
LTFRB_PUJ2045,DAILY,,,,,961843,726394
LTFRB_PUJ1830,DAILY,,,,,171114,726395
LTFRB_PUJ2488,DAILY,,,,,674903,726397
LTFRB_PUJ1348,DAILY,,,,,735228,726398
LTFRB_PUJ2464,DAILY,,,,,611184,726399
LTFRB_PUB1074,DAILY,,,,,555718,726400
LTFRB_PUJ1054,DAILY,,,,,416905,726401
LTFRB_PUJ1691,DAILY,,,,,259550,726402
LTFRB_PUB1044,DAILY,,,,,842582,726403
LTFRB_PUB1046,DAILY,,,,,474613,726404
LTFRB_PUJ1186,DAILY,,,,,273634,726406
LTFRB_PUJ2126,DAILY,,,,,591954,726407
LTFRB_PUJ1783,DAILY,,,,,331586,726408
LTFRB_PUJ1448,DAILY,,,,,127365,726409
LTFRB_PUJ1177,DAILY,,,,,463528,726410
LTFRB_PUJ2177,DAILY,,,,,659060,726412
ROUTE_880872,DAILY,,,,,496029,882001
ROUTE_880872,DAILY,,,,,496029,882005
ROUTE_880872,DAILY,,,,,496029,882007
ROUTE_880872,DAILY,,,,,496029,882008
ROUTE_880872,DAILY,,,,,496029,882009
ROUTE_880872,DAILY,,,,,496029,882110
ROUTE_880872,DAILY,,,,,496029,882111
ROUTE_880872,DAILY,,,,,496029,882112
ROUTE_880872,DAILY,,,,,496029,882113
ROUTE_880872,DAILY,,,,,496029,882114
